投诉问题,投诉对象,发布日期,投诉要求,投诉内容
" 功能限制,客服服务态度差",南京银行鑫梦享,2020年03月18日 20:26," 解释,赔偿",本人在南京银行旗下贷款（品值）app下贷款已结清，可是在品值app上面一直显示贷款未结清，还差3771元。多次拨打品值后台电话，客服回答两天处理，三天处理，一周处理，后期直接不赖烦，让我别管。 打南京银行客服一直占线，打不进去。  希望南京银行重视！
 资金流失,南京银行鑫梦享,2020年03月16日 17:03, 解释,2017年11分经朋友介绍在南京银行做了一笔贷款金额是100***元。我忘记实际到账是多少了，分48期还款每月还款2945.78元，至今已还30个月并且一直如期还款。共计88739.2元剩余18个月未还52658.42元。共计是 141***.44当时我不太记得有没有手续费什么的。我还是觉得利息高于规定范围内希望能够得到减免，感谢平台给一次平反的机会，希望有所调整。感谢
 骚扰,南京银行鑫梦享,2020年03月12日 09:30," 改善服务,停止骚扰",疫情期间，南京银行仅为客户延期还款20天，一般正常为一个月。此外，在借款人主动与南京银行客服沟通还款日期及实际情况的情况下，南京银行催收仍不断使用私人手机号码骚扰借款人及联系人，称延期还款属于逾期，以影响客户征信为由强迫客户还款，性质恶劣。请南京银行关注！在疫情期间尽可能满足客户需求！停止骚扰！
 私自扣款,南京银行鑫梦享,2020年03月04日 11:21, 退款,南京银行旗下贷款，提前还款，扣除高额违约金！
 疫情期间，延期还款,南京银行鑫梦享,2020年03月02日 14:46," 解释,改善服务",疫情期间不响应国家号召，天天打电话短信骚扰，希望延期3月还款日还款，停止骚扰。
 提前还款违约金问题,南京银行鑫梦享,2020年02月22日 00:01, 退款,2019年9月本人向南京银行申请一笔消费贷款诚易贷，贷款本人已还款有5个月时间，现在想将剩余未还本金部分提前结清，可是现在南京银行不受理，非要本人承担剩余未还本金5%的违约金，请问南京银行凭什么不要脸敢违规收取违约金。 现在本人提出以下几点质疑： 1. 本人在申请贷款时，不清楚南京银行的合同条款，且合同条款里面没有重点将提前还款违约金已文字加粗或者以更清楚明了的方式体现。南京银行就是在欺诈消费者，和消费者玩文字游戏。 2. 正式的贷款合同本人没有签字确认，且在办理后没有相关合同能给到本人。也就是本人对于合同条款不清楚。南京银行事后没有做到相应的贷后管理，。 3. 贷款的消费用途并不是用于购买家具，关于消费凭证和消费用于属于不实信息。南京银行工作人员提供虚假信息材料来隐瞒重要事实来让客户完成下款，而她自己完成业绩。 4. 当时办理贷款的时候一名南京银行女性工作人员去我单位核实我的信息，本人明确告知贷款用于购房。请问这样的用途也能完成贷款下发吗？南京银行胆子就这么大，违反国家政策，默许客户资金流向房地产股市投资理财领域吗？和真实的消费用途完全背离。请问这样的贷款南京银行为什么不监管，为什么能下款？ 5. 另外本人因疫情收入已经出现大幅度降低，已经降低相应的还款能力，现在借了剩余本金来履约还款，南京银行居然还不要？ 综合以上事实陈述，南京银行违规发放贷款，现在客户要求提前还款为什么要承担相应的违约金？请问你们南京银行都违规在先，为什么要让消费者为这种不合规，不合理的高利贷买单呢？
 服务不到位,南京银行鑫梦享,2020年01月31日 16:12," 道歉,解释",本人在去年在南京银行合作下的翼支付甜橙借钱借款30000元，后面每一期都有按时还款，还有4000多元未还，但是近两个月确实经济困难，没办法按时还款有逾期，本人并没有不还款的意思，确实没办法属无奈之举。近今天有私人号码联系我说是南京银行的人，威胁我说让我找不到工作，要联系我的家人朋友同事，说我找到新工作也会联系单位，不让我上班，并没有一点协商余地，对方直接挂机，本人要求道歉，停止骚扰！号码为15312040***
 资金流失,南京银行鑫梦享,2020年01月27日 20:28, 退款,我分期乐发给朋友267元，我朋友退还以后分期乐上没有，钱就这么不见了，我想知道钱去哪里了。
" 钓鱼纠纷,虚假宣传",南京银行鑫梦享,2020年01月20日 18:17," 解除违约金,解除提前还款违约金","2018年10月份，本人急需一笔钱，朋友介绍到南京银行贷款，利息不高，本想是江苏南京的银行，而且是省会名头的，应该信誉度很高，也没怎么看合同就签了，当时说还可以提前还，贷了15万，等到今年想提前还，本想已经还了15个月应该没有多少了，可今年一看本金还有11万多，还要违约金5千3百多。这是正规银行么？仔细看了年利率12.24%，当时我就头大了，如果签合同时，发现这么高的利率，打的也不签啊，这不是明着坑人么？15个月还了60332.55,有点吃不消，提前还117***.96,加上还了一年多的共177***.51，还了15个月，如果提前还减去本金，就有27700.51的利息，这不是坑人么，快有2分了吧？这还是正规银行么？"
 不放款,南京银行鑫梦享,2020年01月18日 01:20, 改善服务,南京银行就是个垃圾，逾期没逾期过，突然就不能接款了，让我感觉到很绝望，还要查征信，唉，你们能不能给我一个说法，同时希望网易不要跟这种垃圾合作吧。
" 钓鱼纠纷,客服服务态度差,恐吓",南京银行鑫梦享,2020年01月16日 20:18," 解释,赔偿,恢复名誉,停止骚扰",不知道怎么回事，收到恐吓短信，我在哪个平台，麻烦说清来意
" 退款没有收到   ,客服不处理,不予退款",南京银行鑫梦享,2019年12月19日 00:40," 退款,改善服务",用分期乐的南京银行储蓄卡在交易猫买的东西，退款后退到南京银行卡里，没有退到分期乐额度
 不予退款,南京银行鑫梦享,2019年12月14日 21:40, 退款,生活缴费未成功，但是钱没有退，打了好多次电话也未给解决
 套路贷,南京银行鑫梦享,2019年12月13日 19:51, 解决减免不合理费用,本人请相关部门予以详查，并妥善解决后续问题！谢谢！
 结清证明,南京银行鑫梦享,2019年12月07日 12:52, 与征信一致,本来，唯品花的借款与征信上金额，放款方不一致，致电的放款方南京银行，提供结清证明，在周三就联系的，客服给的网址，说还清三个工作日内就可以打出来！可，已经三天了！还是没法打出来，多次致电可还是要等，让我在按照网站试，可我打开网站下载显示文件不存在，麻烦贵平台加急处理一下！谢谢谢谢
 勾结网贷公司祸害弱势,南京银行鑫梦享,2019年12月04日 14:41, 废高利贷算法，还本金,南京银行，作为地方性银行，和网贷公司王健林的上海万达小额贷款有限公司勾结，由南京银行放款，万达的网贷APP“快易花”放款，常年收取超过36%的利息，迫害普通大众，连孩子的补课费生活费都还进去了。向南京银行的客服多次投诉，让其协助处理，客服回复好的好的就没下文。本人2017年4月份获得了快易花前身快钱3.5万额度，循环近三年，用了万达网贷近7万左右，还进去利息将近4万左右，途中心酸，只有经历过网贷压榨和为了不逾期借新还旧的人才能体会的痛苦，19年12月4日，“快易花”APP只剩下5700元应还，共22笔借款，本人只剩下不到3000元钱，要求每笔订单，按照已还够本金的借款不再还，不够的可以把和本金之间的差额还进去，并给结清证明。万达小贷强硬拒绝，并派出所谓的钟姓女的法务拍桌子威胁我要在派出所要给我留寻衅滋事醉，她意味中华人民共和国法律是她的吗？是万达的吗？我被网贷害得如此惨，南京银行和万达从我这里榨取了那么多利息，我也不要求退了，我要求再补一部分本金，我还错了？？南京银行，无视国家法律法规，无视银保监会监管条例，和网贷机构勾结，以迫害弱势底层阶层为收入来源，打客服电话不疼不痒不管自己勾结的网贷机构。本人现在只会承担2093元本金，要求南京银行联系上海万达小额贷款有限公司处理。
